day,date,hospitalized,icu,ventilated
35,2020-05-13,73147.14359915626,26257.09264688681,18763.967419020068
36,2020-05-14,78766.8827363108,28328.277233947236,20260.992253516662
37,2020-05-15,84573.48420437917,30479.777373259967,21819.677196048106
38,2020-05-16,90527.16341786392,32699.10776091142,23431.72116876884
39,2020-05-17,96579.6854819789,34970.74930723362,25086.671617958695
40,2020-05-18,102674.3487721136,37276.06950854983,26771.846749598466
41,2020-05-19,108746.31805523142,39593.351645243616,28472.32979469049
42,2020-05-20,114723.3639334462,41897.9546550709,30171.0509901297
43,2020-05-21,120527.04889675937,44162.62147890251,31848.970584968705
44,2020-05-22,126074.37574992795,46357.94701849148,33485.37206331867
45,2020-05-23,131279.88224679496,48453.00761405666,35058.26889829656
46,2020-05-24,136058.12825723938,50416.14252309169,36544.92072214441
47,2020-05-25,140326.481816591,52215.865028167966,37922.44627204082
48,2020-05-26,144008.07218530073,53821.86765624015,39168.51154817784
49,2020-05-27,147034.74648148828,55206.07396788332,40262.06319003158
50,2020-05-28,149349.84645867813,56343.67999993653,41184.0701222816
51,2020-05-29,150910.61769573024,57214.123147176724,41918.23199141842
52,2020-05-30,151690.077321171,57801.91614138015,42451.61157584154
53,2020-05-31,151678.19860027282,58097.28937819516,42775.15066284709
54,2020-06-01,150882.3188728604,58096.5960159876,42884.03489662731
55,2020-06-02,149326.73661309457,57802.45016299671,42777.88242143777
56,2020-06-03,147051.52715524344,57223.587569479074,42460.742969632396
57,2020-06-04,144110.66745524225,56374.458580918974,41940.90725001185
58,2020-06-05,140569.61108150613,55274.58252718205,41230.53977065951
59,2020-06-06,136502.48989884363,53947.70917342979,40345.160259312586
60,2020-06-07,131989.13541061,52420.84469265907,39303.00845323347
61,2020-06-08,127112.10995456646,50723.20580600624,38124.33334839456
62,2020-06-09,121953.91799266986,48885.16598071583,36830.650555737535
63,2020-06-10,116594.53469806944,46937.25231704177,35444.0101891917
64,2020-06-11,111109.34819100169,44909.2420542911,33986.31311364008
65,2020-06-12,105567.56859846658,42829.39496014896,32478.706167733908
66,2020-06-13,100031.11648874183,40723.84388347968,30941.07812601223
67,2020-06-14,94553.96884077345,38616.15202043927,29391.66873033969
68,2020-06-15,89181.91475379944,36527.03326249297,27846.7940828532
69,2020-06-16,83952.65632815391,34474.222255978995,26320.683841599588
70,2020-06-17,78896.18207909528,32472.473954400397,24825.419522888755
71,2020-06-18,74035.3395539287,30533.66852266874,23370.95903351254
72,2020-06-19,69386.5387236058,28666.996167809877,21965.230313921085
73,2020-06-20,64960.52632080624,26879.197322421067,20614.276450559613
74,2020-06-21,60763.18185838824,25174.835998415772,19322.435463817033
75,2020-06-22,56796.29715864139,23556.58746346284,18092.539794888173
76,2020-06-23,53058.31180688343,22025.52514581199,16926.122905227938
77,2020-06-24,49544.986337370705,20581.3954294718,15823.623022208223
78,2020-06-25,46250.00281239278,19222.87246794044,14784.576645231224
79,2020-06-26,43165.4886640351,17947.788143291837,13807.796781097335
80,2020-06-27,40282.464303954854,16753.33474742889,12891.532895531534
81,2020-06-28,37591.21824724355,15636.239855507127,12033.61120247998
82,2020-06-29,35081.615571258124,14592.914238598401,11231.555164418649
83,2020-06-30,32743.346680365852,13619.57459240526,10482.686977139849
84,2020-07-01,30566.123800289235,12712.343421966129,9784.21141058841
85,2020-07-02,28539.832580346498,11867.32869997932,9133.283729572227
86,2020-07-03,26654.645803163177,11080.685983029573,8527.063580353279
87,2020-07-04,24901.10561928223,10348.665589495708,7962.756751913868
88,2020-07-05,23270.18003640813,9667.647267219028,7437.64664728308
89,2020-07-06,21753.298670112505,9034.164548445726,6949.117165634118
90,2020-07-07,20342.372052695253,8444.920734040788,6494.668526887952
91,2020-07-08,19029.798130026436,7896.798189596651,6071.927387144999
92,2020-07-09,17808.458970034146,7386.862386879831,5678.65240932742
93,2020-07-10,16671.710169109865,6912.361893675785,5312.736278102093
94,2020-07-11,15613.364975688048,6470.725308098219,4972.204986993631
95,2020-07-12,14627.674751047278,6059.555951584247,4655.21508142323
96,2020-07-13,13709.307050907402,5676.624977933272,4360.049415182992
97,2020-07-14,12853.32233129337,5319.863422506343,4085.111869290122
98,2020-07-15,12055.15005151648,4987.353604017815,3828.9213901666517
99,2020-07-16,11310.564759238041,4677.3201988426445,3590.105627152545
100,2020-07-17,10615.662590982392,4388.121231962548,3367.394385759486
